dt;year; AverageTemperature ;Country
1-04-1991;1991; 22.048 ;Bolivia
1-06-2005;2005; 22.048 ;Ecuador
1-02-1975;1975; 22.047 ;Ecuador
1-09-2001;2001; 22.046 ;Bolivia
1-04-1998;1998; 22.044 ;Peru
1-02-1984;1984; 22.043 ;Bolivia
1-10-1991;1991; 22.043 ;Ecuador
1-07-2011;2011; 22.041 ;Ecuador
1-01-2000;2000; 22.036 ;Ecuador
1-02-1984;1984; 22.034 ;Ecuador
1-09-1994;1994; 22.034 ;Ecuador
1-02-1989;1989; 22.033 ;Ecuador
1-11-2007;2007; 22.033 ;Ecuador
1-08-1977;1977; 9.913 ;Argentina
1-03-2000;2000; 22.032 ;Bolivia
1-08-2002;2002; 22.032 ;Ecuador
1-09-1973;1973; 22.028 ;Paraguay
1-12-1999;1999; 22.028 ;Ecuador
1-10-2008;2008; 22.026 ;Ecuador
1-04-1971;1971; 22.025 ;Paraguay
1-03-2001;2001; 22.024 ;Bolivia
1-09-1996;1996; 22.021 ;Ecuador
1-12-1972;1972; 22.019 ;Uruguay
1-06-1977;1977; 9.287 ;Argentina
1-05-1999;1999; 22.016 ;Ecuador
1-01-1971;1971; 22.012 ;Ecuador
1-09-1976;1976; 22.012 ;Ecuador
1-05-1991;1991; 22.009 ;Paraguay
1-03-2011;2011; 22.005 ;Bolivia
1-12-1998;1998; 22.004 ;Uruguay
1-08-2012;2012; 22.003 ;Ecuador
1-09-1980;1980; 22.002 ;Ecuador
1-02-1981;1981; 22.001 ;Bolivia
1-06-2006;2006; 21.999 ;Ecuador
1-09-1991;1991; 21.998 ;Ecuador
1-10-1999;1999; 21.998 ;Bolivia
1-01-1976;1976; 21.994 ;Bolivia
1-03-2008;2008; 21.992 ;Bolivia
1-12-2007;2007; 21.991 ;Ecuador
1-12-2011;2011; 21.987 ;Uruguay
1-11-2012;2012; 21.987 ;Uruguay
1-07-2008;2008; 21.986 ;Ecuador
1-08-1981;1981; 21.984 ;Paraguay
1-02-1976;1976; 21.981 ;Ecuador
1-11-1988;1988; 21.977 ;Ecuador
1-05-1989;1989; 21.976 ;Ecuador
1-05-2005;2005; 21.976 ;Paraguay
1-03-2011;2011; 21.972 ;Uruguay
1-10-1983;1983; 21.968 ;Ecuador
1-12-1997;1997; 21.963 ;Uruguay
1-03-1989;1989; 21.956 ;Uruguay
1-10-1984;1984; 21.955 ;Ecuador
1-03-1986;1986; 21.955 ;Bolivia
1-12-1978;1978; 20.985 ;Argentina
1-07-2010;2010; 21.952 ;Ecuador
1-03-1971;1971; 21.951 ;Ecuador
1-03-1970;1970; 21.935 ;Bolivia
1-07-1977;1977; 21.935 ;Paraguay
1-04-2000;2000; 21.933 ;Bolivia
1-06-2013;2013; 21.933 ;Ecuador
1-11-1980;1980; 21.931 ;Ecuador
1-04-1990;1990; 21.931 ;Bolivia
1-05-1980;1980; 21.928 ;Paraguay
1-01-1989;1989; 21.927 ;Ecuador
1-12-1993;1993; 21.927 ;Uruguay
1-07-1995;1995; 21.927 ;Ecuador
1-05-1985;1985; 21.918 ;Ecuador
1-01-1978;1978; 20.912 ;Argentina
1-09-1993;1993; 21.912 ;Paraguay
1-07-2005;2005; 21.909 ;Ecuador
1-11-1984;1984; 21.903 ;Ecuador
1-01-1979;1979; 21.901 ;Bolivia
1-09-1986;1986; 21.896 ;Paraguay
1-10-1989;1989; 21.894 ;Ecuador
1-06-1973;1973; 21.893 ;Ecuador
1-06-2007;2007; 21.891 ;Ecuador
1-02-1971;1971; 21.882 ;Ecuador
1-10-1988;1988; 21.882 ;Ecuador
1-08-2010;2010; 21.882 ;Ecuador
1-06-1979;1979; 21.877 ;Ecuador
1-08-2005;2005; 21.877 ;Ecuador
1-09-1981;1981; 21.876 ;Ecuador
1-09-1987;1987; 21.873 ;Paraguay
1-04-1993;1993; 21.872 ;Bolivia
1-09-2007;2007; 21.869 ;Ecuador
1-05-1975;1975; 21.868 ;Ecuador
1-09-1991;1991; 21.867 ;Bolivia
1-08-1982;1982; 21.865 ;Ecuador
1-12-1971;1971; 21.863 ;Ecuador
1-06-1994;1994; 21.859 ;Ecuador
1-10-1970;1970; 21.858 ;Ecuador
1-10-2011;2011; 21.855 ;Ecuador
1-12-2001;2001; 21.852 ;Uruguay
1-01-1984;1984; 21.851 ;Ecuador
1-10-1977;1977; 21.849 ;Ecuador
1-08-1979;1979; 21.849 ;Ecuador
1-03-2003;2003; 21.849 ;Uruguay
1-10-1976;1976; 21.847 ;Ecuador
1-12-2002;2002; 21.846 ;Uruguay
1-04-2007;2007; 21.845 ;Bolivia
1-09-1992;1992; 21.844 ;Ecuador
1-06-2004;2004; 21.844 ;Ecuador
1-10-1985;1985; 21.843 ;Ecuador
1-04-1992;1992; 21.843 ;Peru
1-03-1987;1987; 21.842 ;Peru
1-03-2006;2006; 21.841 ;Uruguay
1-07-2006;2006; 21.839 ;Ecuador
1-02-1978;1978; 20.591 ;Argentina
1-05-1986;1986; 21.819 ;Paraguay
1-08-1986;1986; 21.817 ;Ecuador
1-07-2003;2003; 21.817 ;Ecuador
1-02-1971;1971; 21.807 ;Uruguay
1-11-2005;2005; 21.807 ;Uruguay
1-07-1993;1993; 21.803 ;Ecuador
1-12-2010;2010; 21.802 ;Ecuador
1-06-1976;1976; 21.798 ;Ecuador
1-06-1981;1981; 21.797 ;Ecuador
1-12-1970;1970; 21.795 ;Uruguay
1-12-1979;1979; 21.793 ;Uruguay
1-08-1982;1982; 21.793 ;Paraguay
1-07-1982;1982; 21.789 ;Ecuador
1-03-1997;1997; 21.788 ;Uruguay
1-09-1977;1977; 21.787 ;Ecuador
1-12-2005;2005; 21.785 ;Uruguay
1-03-1982;1982; 21.783 ;Bolivia
1-04-1992;1992; 21.781 ;Bolivia
1-04-1971;1971; 21.776 ;Ecuador
1-08-2004;2004; 21.776 ;Ecuador
1-03-1979;1979; 21.775 ;Bolivia
1-07-2006;2006; 21.771 ;Paraguay
1-06-1984;1984; 21.767 ;Ecuador
1-06-2000;2000; 21.763 ;Ecuador
1-04-1970;1970; 21.761 ;Bolivia
1-11-1985;1985; 21.756 ;Ecuador
1-04-1994;1994; 21.747 ;Bolivia
1-10-1980;1980; 21.744 ;Ecuador
1-03-2012;2012; 21.744 ;Uruguay
1-08-1980;1980; 21.735 ;Ecuador
1-08-1992;1992; 21.733 ;Ecuador
1-08-2001;2001; 21.729 ;Ecuador
1-11-1970;1970; 21.728 ;Ecuador
1-03-1978;1978; 21.727 ;Uruguay
1-06-1977;1977; 21.726 ;Ecuador
1-12-1987;1987; 21.724 ;Uruguay
1-12-1988;1988; 21.719 ;Ecuador
1-03-1978;1978; 18.773 ;Argentina
1-10-1996;1996; 21.715 ;Ecuador
1-02-1971;1971; 21.713 ;Bolivia
1-03-1984;1984; 21.713 ;Uruguay
1-11-1978;1978; 18.504 ;Argentina
1-08-1993;1993; 21.711 ;Ecuador
1-02-1992;1992; 21.708 ;Peru
1-03-2005;2005; 21.704 ;Uruguay
1-09-1985;1985; 21.701 ;Ecuador
1-09-2001;2001; 21.699 ;Ecuador
1-09-1988;1988; 21.697 ;Ecuador
1-04-2011;2011; 21.695 ;Bolivia
1-06-1972;1972; 21.691 ;Paraguay
1-10-1986;1986; 21.684 ;Ecuador
1-05-1971;1971; 21.682 ;Ecuador
1-09-1972;1972; 21.681 ;Bolivia
1-09-2000;2000; 21.677 ;Ecuador
1-04-2006;2006; 21.675 ;Bolivia
1-01-1992;1992; 21.674 ;Peru
1-03-1977;1977; 21.673 ;Uruguay
1-10-1978;1978; 21.671 ;Ecuador
1-07-1977;1977; 21.665 ;Ecuador
1-05-1992;1992; 21.663 ;Peru
1-04-1996;1996; 21.659 ;Bolivia
1-07-1991;1991; 21.657 ;Ecuador
1-04-2009;2009; 21.655 ;Bolivia
1-10-1978;1978; 15.724 ;Argentina
1-04-1978;1978; 14.946 ;Argentina
1-04-1972;1972; 21.652 ;Paraguay
1-08-2007;2007; 21.649 ;Ecuador
1-08-1988;1988; 21.647 ;Bolivia
1-09-2002;2002; 21.647 ;Bolivia
1-11-1997;1997; 21.641 ;Peru
1-10-1997;1997; 21.638 ;Peru
1-12-1976;1976; 21.637 ;Uruguay
1-04-1984;1984; 21.635 ;Paraguay
1-09-1978;1978; 13.422 ;Argentina
1-10-2007;2007; 21.631 ;Ecuador
1-09-2008;2008; 21.631 ;Paraguay
1-02-2010;2010; 21.631 ;Peru
1-01-1995;1995; 21.627 ;Peru
1-05-1978;1978; 11.503 ;Argentina
1-01-1976;1976; 21.621 ;Ecuador
1-06-1986;1986; 21.616 ;Ecuador
1-07-1979;1979; 21.614 ;Ecuador
1-08-1977;1977; 21.613 ;Ecuador
1-10-1999;1999; 21.602 ;Ecuador
1-08-2008;2008; 21.602 ;Paraguay
1-06-1985;1985; 21.601 ;Ecuador
1-04-1979;1979; 21.599 ;Paraguay
1-07-1980;1980; 21.599 ;Ecuador
1-04-2002;2002; 21.599 ;Bolivia
1-03-2010;2010; 21.597 ;Peru
1-09-1978;1978; 21.593 ;Ecuador
1-02-1973;1973; 21.592 ;Peru
1-07-1978;1978; 10.009 ;Argentina
1-09-1989;1989; 21.581 ;Ecuador
1-07-2004;2004; 21.576 ;Ecuador
1-04-2010;2010; 21.573 ;Bolivia
1-12-1975;1975; 21.567 ;Ecuador
1-02-2007;2007; 21.567 ;Peru
1-11-1971;1971; 21.564 ;Ecuador
1-04-1983;1983; 21.562 ;Peru
1-01-2005;2005; 21.549 ;Peru
1-08-1978;1978; 8.715 ;Argentina
1-08-1990;1990; 21.539 ;Ecuador
1-06-1978;1978; 8.149 ;Argentina
1-08-1976;1976; 21.537 ;Ecuador
1-09-1999;1999; 21.537 ;Ecuador
1-10-2006;2006; 21.537 ;Bolivia
1-07-1976;1976; 21.532 ;Ecuador
1-09-1973;1973; 21.531 ;Bolivia
1-09-1993;1993; 21.531 ;Bolivia
1-08-1984;1984; 21.529 ;Ecuador
1-09-1982;1982; 21.528 ;Bolivia
1-08-1990;1990; 21.527 ;Paraguay
1-11-1979;1979; 17 ;Argentina
1-03-1976;1976; 21.525 ;Bolivia
1-06-1988;1988; 21.525 ;Ecuador
1-12-1982;1982; 21.522 ;Peru
1-08-1981;1981; 21.519 ;Ecuador
1-06-1996;1996; 21.511 ;Ecuador
1-08-2013;2013; 21.511 ;Ecuador
1-03-1985;1985; 21.508 ;Uruguay
1-08-2000;2000; 21.503 ;Ecuador
1-09-1978;1978; 21.501 ;Bolivia
1-06-1999;1999; 21.492 ;Ecuador
1-01-2007;2007; 21.487 ;Peru
1-09-1979;1979; 11 ;Argentina
1-06-1978;1978; 21.482 ;Ecuador
1-11-1985;1985; 21.481 ;Uruguay
1-08-1994;1994; 21.481 ;Paraguay
1-08-1986;1986; 21.478 ;Paraguay
1-11-1975;1975; 21.474 ;Ecuador
1-02-1995;1995; 21.467 ;Peru
1-03-1994;1994; 21.464 ;Uruguay
1-12-1991;1991; 21.463 ;Peru
1-09-1984;1984; 21.462 ;Ecuador
1-01-1979;1979; 22.135 ;Argentina
1-02-1987;1987; 21.457 ;Peru
1-03-2002;2002; 21.456 ;Peru
1-11-2009;2009; 21.456 ;Peru
1-11-2011;2011; 21.454 ;Uruguay
1-02-1979;1979; 20.966 ;Argentina
1-12-1972;1972; 21.441 ;Peru
1-03-1995;1995; 21.441 ;Uruguay
1-05-1970;1970; 21.439 ;Paraguay
1-10-1971;1971; 21.439 ;Ecuador
1-09-1975;1975; 21.435 ;Bolivia
1-01-2010;2010; 21.435 ;Peru
1-09-1973;1973; 21.431 ;Ecuador
1-04-1995;1995; 21.429 ;Bolivia
1-10-1973;1973; 21.423 ;Ecuador
1-04-1988;1988; 21.422 ;Bolivia
1-09-1997;1997; 21.417 ;Peru
1-05-2003;2003; 21.414 ;Paraguay
1-01-1973;1973; 21.411 ;Peru
1-03-2006;2006; 21.408 ;Peru
1-12-1979;1979; 20.098 ;Argentina
1-09-1971;1971; 21.398 ;Ecuador
1-01-2003;2003; 21.394 ;Peru
1-07-1990;1990; 21.391 ;Ecuador
1-03-1979;1979; 18.045 ;Argentina
1-07-2001;2001; 21.385 ;Ecuador
1-04-2005;2005; 21.378 ;Bolivia
1-03-2004;2004; 21.377 ;Peru
1-04-2010;2010; 21.372 ;Peru
1-09-1996;1996; 21.357 ;Paraguay
1-10-1979;1979; 15.527 ;Argentina
1-04-1979;1979; 14.088 ;Argentina
1-08-1979;1979; 11.631 ;Argentina
1-06-2001;2001; 21.329 ;Ecuador
1-10-1987;1987; 21.328 ;Peru
1-05-2012;2012; 21.328 ;Paraguay
1-05-1984;1984; 21.324 ;Bolivia
1-12-1973;1973; 21.321 ;Ecuador
1-04-1975;1975; 21.315 ;Bolivia
1-01-1977;1977; 21.315 ;Peru
1-02-1988;1988; 21.314 ;Peru
1-09-2006;2006; 21.313 ;Bolivia
1-07-1994;1994; 21.312 ;Ecuador
1-08-1996;1996; 21.311 ;Ecuador
1-10-1975;1975; 21.304 ;Ecuador
1-08-1995;1995; 21.304 ;Paraguay
1-09-1983;1983; 21.303 ;Bolivia
1-02-2004;2004; 21.303 ;Peru
1-04-1980;1980; 21.302 ;Bolivia
1-02-2003;2003; 21.293 ;Peru
1-05-1979;1979; 11.182 ;Argentina
1-08-2006;2006; 21.291 ;Paraguay
1-03-1973;1973; 21.288 ;Peru
1-02-1980;1980; 21.282 ;Peru
1-08-1988;1988; 21.281 ;Ecuador
1-06-1971;1971; 21.278 ;Ecuador
1-07-1979;1979; 9.422 ;Argentina
1-06-1975;1975; 21.277 ;Ecuador
1-12-2004;2004; 21.276 ;Peru
1-07-1978;1978; 21.269 ;Ecuador
1-04-1980;1980; 15 ;Argentina
1-12-1987;1987; 21.266 ;Peru
1-09-2003;2003; 21.266 ;Bolivia
1-08-1979;1979; 21.261 ;Bolivia
1-11-2003;2003; 21.261 ;Peru
1-03-2005;2005; 21.259 ;Peru
1-09-2009;2009; 21.256 ;Bolivia
1-07-1986;1986; 21.252 ;Ecuador
1-11-2012;2012; 21.247 ;Peru
1-05-1994;1994; 21.246 ;Bolivia
1-07-2013;2013; 21.243 ;Ecuador
1-10-2005;2005; 21.242 ;Bolivia
1-09-1981;1981; 21.239 ;Paraguay
1-02-2005;2005; 21.237 ;Peru
1-11-1987;1987; 21.232 ;Peru
1-07-1997;1997; 21.232 ;Paraguay
1-07-1973;1973; 21.224 ;Ecuador
1-03-2003;2003; 21.222 ;Peru
1-06-1989;1989; 21.217 ;Ecuador
1-04-1985;1985; 21.212 ;Bolivia
1-01-1980;1980; 22.248 ;Argentina
1-08-1989;1989; 21.209 ;Ecuador
1-02-1980;1980; 20.916 ;Argentina
1-08-2000;2000; 21.208 ;Paraguay
1-11-2000;2000; 21.208 ;Peru
1-12-2009;2009; 21.207 ;Peru
1-12-1980;1980; 20.725 ;Argentina
1-07-2000;2000; 21.203 ;Ecuador
1-02-1991;1991; 21.201 ;Peru
1-03-1980;1980; 20.614 ;Argentina
1-11-1996;1996; 21.184 ;Uruguay
1-05-1983;1983; 21.182 ;Peru
1-07-1970;1970; 21.178 ;Ecuador
1-04-1987;1987; 21.172 ;Peru
1-06-1992;1992; 21.172 ;Paraguay
1-11-1980;1980; 17.568 ;Argentina
1-08-1991;1991; 21.171 ;Paraguay
1-03-1994;1994; 21.164 ;Peru
1-03-2000;2000; 21.164 ;Uruguay
1-11-2001;2001; 21.164 ;Peru
1-10-1980;1980; 15.418 ;Argentina
1-12-1994;1994; 21.163 ;Peru
1-08-1991;1991; 21.158 ;Ecuador
1-05-1992;1992; 21.158 ;Paraguay
1-08-1997;1997; 21.156 ;Paraguay
1-11-2009;2009; 21.152 ;Uruguay
1-08-1994;1994; 21.151 ;Ecuador
1-09-1998;1998; 21.149 ;Paraguay
1-01-1987;1987; 21.146 ;Peru
1-03-1991;1991; 21.146 ;Peru
1-09-1980;1980; 12.527 ;Argentina
1-05-1980;1980; 12.252 ;Argentina
1-05-1997;1997; 21.143 ;Paraguay
1-12-1990;1990; 21.142 ;Uruguay
1-09-1985;1985; 21.138 ;Bolivia
1-02-1993;1993; 21.135 ;Peru
1-07-1981;1981; 21.131 ;Ecuador
1-12-1989;1989; 21.129 ;Peru
1-09-2008;2008; 21.127 ;Bolivia
1-11-1995;1995; 21.126 ;Peru
1-08-1980;1980; 10.402 ;Argentina
1-08-1999;1999; 21.115 ;Ecuador
1-12-2003;2003; 21.104 ;Peru
1-08-1970;1970; 21.098 ;Ecuador
1-08-1973;1973; 21.098 ;Ecuador
1-08-1978;1978; 21.095 ;Ecuador
1-01-1980;1980; 21.092 ;Peru
1-06-1980;1980; 7.891 ;Argentina
1-11-2011;2011; 21.089 ;Peru
1-02-2002;2002; 21.087 ;Peru
1-11-1990;1990; 21.084 ;Uruguay
1-11-2006;2006; 21.082 ;Peru
1-12-2002;2002; 21.081 ;Peru
1-11-2004;2004; 21.079 ;Peru
1-12-2003;2003; 21.074 ;Uruguay
1-04-1982;1982; 21.063 ;Bolivia
1-04-1977;1977; 21.059 ;Bolivia
1-11-1994;1994; 21.057 ;Peru
1-11-1983;1983; 21.045 ;Peru
1-03-1985;1985; 21.044 ;Peru
1-03-1988;1988; 21.044 ;Peru
1-12-2006;2006; 21.044 ;Peru
1-03-1993;1993; 21.042 ;Peru
1-05-1981;1981; 13 ;Argentina
1-05-1991;1991; 21.035 ;Bolivia
1-02-1981;1981; 21.143 ;Argentina
1-11-2008;2008; 21.034 ;Peru
1-01-1981;1981; 20.804 ;Argentina
1-04-1989;1989; 21.031 ;Bolivia
1-07-1999;1999; 21.031 ;Ecuador
1-12-1981;1981; 20.539 ;Argentina
1-12-1998;1998; 21.024 ;Peru
1-07-1971;1971; 21.022 ;Ecuador
1-08-2009;2009; 21.022 ;Paraguay
1-05-2002;2002; 21.018 ;Bolivia
1-08-1971;1971; 21.014 ;Ecuador
1-08-1985;1985; 21.013 ;Ecuador
1-03-1997;1997; 21.012 ;Peru
1-05-2013;2013; 21.011 ;Paraguay
1-11-1982;1982; 21.004 ;Peru
1-03-1995;1995; 21.003 ;Peru
1-01-1988;1988; 21.002 ;Peru
1-10-2003;2003; 21.001 ;Peru
1-09-1976;1976; 20.993 ;Paraguay
1-03-1981;1981; 18.571 ;Argentina
1-09-1990;1990; 20.991 ;Paraguay
1-03-1990;1990; 20.987 ;Uruguay
1-02-1972;1972; 20.985 ;Peru
1-11-1981;1981; 18.152 ;Argentina
1-07-1988;1988; 20.985 ;Ecuador
1-06-2005;2005; 20.985 ;Paraguay
1-04-2004;2004; 20.984 ;Peru
1-10-2009;2009; 20.982 ;Peru
1-01-2006;2006; 20.973 ;Peru
1-03-1990;1990; 20.971 ;Peru
1-10-1981;1981; 15.521 ;Argentina
1-04-1981;1981; 15.113 ;Argentina
1-09-1992;1992; 20.962 ;Paraguay
1-02-2001;2001; 20.962 ;Peru
1-02-1970;1970; 20.961 ;Peru
1-09-1981;1981; 11.601 ;Argentina
1-03-1981;1981; 20.957 ;Peru
1-04-1978;1978; 20.956 ;Bolivia
1-09-1979;1979; 20.953 ;Paraguay
1-01-1979;1979; 20.951 ;Peru
1-11-1995;1995; 20.948 ;Uruguay
1-07-1984;1984; 20.947 ;Ecuador
1-08-1981;1981; 11.102 ;Argentina
1-09-1990;1990; 20.936 ;Bolivia
1-10-1994;1994; 20.932 ;Peru
1-05-1982;1982; 20.931 ;Paraguay
1-05-1998;1998; 20.931 ;Peru
1-08-2001;2001; 20.928 ;Bolivia
1-04-1995;1995; 20.925 ;Peru
1-11-1986;1986; 20.923 ;Peru
1-02-1990;1990; 20.923 ;Peru
1-07-1989;1989; 20.922 ;Ecuador
1-03-1980;1980; 20.921 ;Peru
1-03-1978;1978; 20.918 ;Peru
1-12-2001;2001; 20.918 ;Peru
1-07-1981;1981; 8.339 ;Argentina
1-02-2006;2006; 20.915 ;Peru
1-04-2013;2013; 20.915 ;Bolivia
1-07-1996;1996; 20.914 ;Ecuador
1-06-1981;1981; 7.864 ;Argentina
1-04-1993;1993; 20.912 ;Peru
1-05-1985;1985; 20.906 ;Bolivia
1-12-1993;1993; 20.888 ;Peru
1-08-1975;1975; 20.884 ;Ecuador
1-12-2000;2000; 20.882 ;Peru
1-02-1979;1979; 20.877 ;Peru
1-12-1992;1992; 20.874 ;Peru
1-03-2013;2013; 20.871 ;Peru
1-01-1982;1982; 21.912 ;Argentina
1-10-1995;1995; 20.862 ;Peru
1-03-1999;1999; 20.861 ;Peru
1-12-1982;1982; 21.208 ;Argentina
1-05-1992;1992; 20.856 ;Bolivia
1-02-1982;1982; 19.958 ;Argentina
1-11-1989;1989; 20.851 ;Peru
1-11-1992;1992; 20.851 ;Peru
1-11-2002;2002; 20.847 ;Peru
1-09-1986;1986; 20.845 ;Bolivia
1-07-1995;1995; 20.845 ;Paraguay
1-03-1982;1982; 18.677 ;Argentina
1-03-1977;1977; 20.842 ;Peru
1-12-1977;1977; 20.842 ;Peru
1-04-2002;2002; 20.837 ;Peru
1-08-2005;2005; 20.834 ;Bolivia
1-03-2009;2009; 20.828 ;Peru
1-11-1998;1998; 20.825 ;Peru
1-03-1996;1996; 20.815 ;Peru
1-11-1982;1982; 17.852 ;Argentina
1-10-1998;1998; 20.814 ;Peru
1-12-1976;1976; 20.812 ;Peru
1-03-2007;2007; 20.808 ;Peru
1-11-1971;1971; 20.807 ;Uruguay
1-03-2001;2001; 20.807 ;Peru
1-04-1980;1980; 20.804 ;Peru
1-04-1982;1982; 15.818 ;Argentina
1-01-1970;1970; 20.802 ;Peru
1-10-1982;1982; 15.264 ;Argentina
1-09-1982;1982; 13.314 ;Argentina
1-12-2008;2008; 20.799 ;Peru
1-05-1993;1993; 20.798 ;Peru
1-11-1996;1996; 20.798 ;Peru
1-12-1980;1980; 20.797 ;Peru
1-04-1997;1997; 20.797 ;Bolivia
1-09-1979;1979; 20.784 ;Bolivia
1-11-2002;2002; 20.782 ;Uruguay
1-10-1971;1971; 20.778 ;Bolivia
1-07-2001;2001; 20.776 ;Paraguay
1-08-1980;1980; 20.773 ;Paraguay
1-12-1979;1979; 20.772 ;Peru
1-04-2005;2005; 20.772 ;Peru
1-10-2006;2006; 20.772 ;Peru
1-02-1999;1999; 20.766 ;Peru
1-05-1982;1982; 12.711 ;Argentina
1-01-1985;1985; 20.759 ;Peru
1-01-1994;1994; 20.758 ;Peru
1-10-1984;1984; 20.757 ;Peru
1-09-1989;1989; 20.757 ;Bolivia
1-11-1991;1991; 20.754 ;Peru
1-04-2003;2003; 20.754 ;Bolivia
1-10-2002;2002; 20.752 ;Peru
1-05-1972;1972; 20.749 ;Bolivia
1-01-2013;2013; 20.749 ;Peru
1-03-1979;1979; 20.748 ;Uruguay
1-04-1997;1997; 20.748 ;Peru
1-08-2004;2004; 20.745 ;Bolivia
1-05-1993;1993; 20.743 ;Paraguay
1-10-2012;2012; 20.739 ;Peru
1-11-1988;1988; 20.738 ;Peru
1-08-2002;2002; 20.734 ;Bolivia
1-10-1993;1993; 20.731 ;Peru
1-08-1982;1982; 10.651 ;Argentina
1-03-1983;1983; 19 ;Argentina
1-11-1993;1993; 20.724 ;Peru
1-05-1973;1973; 20.718 ;Paraguay
1-11-1979;1979; 20.716 ;Peru
1-12-1984;1984; 20.716 ;Peru
1-05-1983;1983; 11 ;Argentina
1-10-1972;1972; 20.711 ;Peru
1-03-2012;2012; 20.707 ;Peru
1-04-1976;1976; 20.701 ;Bolivia
1-01-1983;1983; 22.306 ;Argentina
1-05-1981;1981; 20.698 ;Bolivia
1-02-1994;1994; 20.696 ;Peru
1-03-1983;1983; 20.693 ;Uruguay
1-12-1988;1988; 20.692 ;Peru
1-03-1982;1982; 20.691 ;Peru
1-02-1996;1996; 20.691 ;Peru
1-03-1970;1970; 20.685 ;Peru
1-02-2013;2013; 20.679 ;Peru
1-06-2006;2006; 20.676 ;Paraguay
1-11-1970;1970; 20.672 ;Peru
1-12-1995;1995; 20.672 ;Peru
1-09-1994;1994; 20.661 ;Peru
1-03-1979;1979; 20.659 ;Peru
1-09-1998;1998; 20.658 ;Bolivia
1-03-1981;1981; 20.655 ;Uruguay
1-03-2008;2008; 20.653 ;Peru
1-09-2006;2006; 20.644 ;Peru
1-12-1990;1990; 20.643 ;Peru
1-01-1986;1986; 20.639 ;Peru
1-08-1989;1989; 20.639 ;Paraguay
1-07-1985;1985; 20.637 ;Ecuador
1-12-1985;1985; 20.635 ;Peru
1-03-1986;1986; 20.635 ;Uruguay
1-12-1983;1983; 22.224 ;Argentina
1-11-1981;1981; 20.633 ;Peru
1-11-1990;1990; 20.631 ;Peru
1-02-2000;2000; 20.627 ;Peru
1-04-2001;2001; 20.627 ;Peru
1-11-2010;2010; 20.623 ;Peru
1-01-2011;2011; 20.623 ;Peru
1-12-1999;1999; 20.621 ;Peru
1-09-2012;2012; 20.621 ;Peru
1-12-2012;2012; 20.615 ;Peru
1-02-1983;1983; 20.573 ;Argentina
1-05-1991;1991; 20.614 ;Peru
1-03-1972;1972; 20.613 ;Peru
1-11-1976;1976; 20.612 ;Peru
1-10-2001;2001; 20.609 ;Peru
1-04-1973;1973; 20.607 ;Peru
1-11-1983;1983; 18.984 ;Argentina
1-09-1998;1998; 20.607 ;Peru
1-01-2012;2012; 20.607 ;Peru
1-04-2008;2008; 20.603 ;Bolivia
1-01-1993;1993; 20.601 ;Peru
1-08-1999;1999; 20.599 ;Paraguay
1-04-1988;1988; 20.598 ;Peru
1-05-2002;2002; 20.597 ;Peru
1-02-1977;1977; 20.594 ;Peru
1-05-2005;2005; 20.593 ;Bolivia
1-10-1983;1983; 16.402 ;Argentina
1-04-2009;2009; 20.589 ;Peru
1-05-1994;1994; 20.586 ;Peru
1-02-2009;2009; 20.586 ;Peru
1-04-1983;1983; 14.968 ;Argentina
1-02-2008;2008; 20.573 ;Peru
1-11-1980;1980; 20.568 ;Peru
1-02-1997;1997; 20.559 ;Peru
1-09-1983;1983; 11.496 ;Argentina
1-02-1989;1989; 20.555 ;Peru
1-01-1978;1978; 20.553 ;Peru
1-04-1990;1990; 20.552 ;Peru
1-05-2010;2010; 20.551 ;Peru
1-07-1998;1998; 20.548 ;Paraguay
1-12-2005;2005; 20.546 ;Peru
1-08-1983;1983; 20.543 ;Peru
1-08-1983;1983; 9.347 ;Argentina
1-10-1970;1970; 20.538 ;Peru
1-04-1972;1972; 20.538 ;Bolivia
1-08-1998;1998; 20.537 ;Peru
1-06-1986;1986; 20.535 ;Paraguay
1-12-1996;1996; 20.532 ;Peru
1-03-2000;2000; 20.531 ;Peru
1-01-1981;1981; 20.526 ;Peru
1-04-1970;1970; 20.524 ;Peru
1-10-2000;2000; 20.523 ;Peru
1-06-1983;1983; 6.319 ;Argentina
1-05-1983;1983; 20.512 ;Bolivia
1-10-1990;1990; 20.512 ;Peru
1-07-1975;1975; 20.509 ;Ecuador
1-09-1984;1984; 13 ;Argentina
1-10-1979;1979; 20.508 ;Peru
1-05-1997;1997; 20.508 ;Peru
1-10-1991;1991; 20.506 ;Peru
1-09-2010;2010; 20.505 ;Peru
1-03-1971;1971; 20.504 ;Uruguay
1-04-2006;2006; 20.504 ;Peru
1-10-1983;1983; 20.503 ;Peru
1-01-2008;2008; 20.503 ;Peru
1-01-1984;1984; 22.178 ;Argentina
1-04-1986;1986; 20.497 ;Peru
1-10-2008;2008; 20.495 ;Peru
1-02-1984;1984; 20.936 ;Argentina
1-04-1975;1975; 20.492 ;Peru
1-09-2002;2002; 20.488 ;Peru
1-01-2009;2009; 20.488 ;Peru
1-12-1981;1981; 20.486 ;Peru
1-05-2011;2011; 20.482 ;Paraguay
1-03-1972;1972; 20.476 ;Uruguay
1-04-1981;1981; 20.475 ;Peru
1-11-1971;1971; 20.474 ;Peru
1-03-1975;1975; 20.472 ;Peru
